iteration,nf,previous_rho,trust_region_delta,adaptive_schedule,requested_budget,scheduled_budget,shots_added,active_circuits,revealed_union_circuits,accounted_revealed_shots,total_shot_budget,remaining_shot_budget,shot_budget_exhausted,physical_precomputed_shots
0,0,,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,76720,191800,115080,False,76720
1,1,17.564437125591713,0.2,lazy_delta_inverse_square,0,0,0,1918,1918,76720,191800,115080,False,76720
2,2,-1.3019956032125954,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,76720,191800,115080,False,76720
3,3,-0.04692206036489476,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,76720,191800,115080,False,76720
4,4,0.8631365230271113,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,76720,191800,115080,False,76720
5,5,-3.8022957708201743,0.05,lazy_delta_inverse_square,10000,10000,10000,1918,1918,86720,191800,105080,False,86720
6,6,-0.3645113042035258,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,86720,191800,105080,False,86720
7,7,0.8100409674866643,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,86720,191800,105080,False,86720
8,8,-0.8713159375846024,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,86720,191800,105080,False,86720
9,9,0.7850201288643078,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,86720,191800,105080,False,86720
10,10,-4.103990470805097,0.025,lazy_delta_inverse_square,10000,10000,10000,1918,1918,96720,191800,95080,False,96720
11,11,-0.5354614599847801,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,96720,191800,95080,False,96720
12,12,0.6908086314183313,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,96720,191800,95080,False,96720
13,13,-1.2527299970031287,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,96720,191800,95080,False,96720
14,14,0.3641452083493031,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,96720,191800,95080,False,96720
15,15,-2.434708320110076,0.0125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,106720,191800,85080,False,106720
16,16,-0.061438945430732445,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,106720,191800,85080,False,106720
17,17,0.8348187540054239,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,106720,191800,85080,False,106720
18,18,-3.664851237733503,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,106720,191800,85080,False,106720
19,19,0.3239008867466947,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,106720,191800,85080,False,106720
20,20,-11.331824447513121,0.00625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,116720,191800,75080,False,116720
21,21,-0.5868519925626526,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,116720,191800,75080,False,116720
22,22,0.7317884338643934,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,116720,191800,75080,False,116720
23,23,-2.931524995732877,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,116720,191800,75080,False,116720
24,24,-0.10847704874263214,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,116720,191800,75080,False,116720
25,25,0.7713493571609804,0.003125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,126720,191800,65080,False,126720
26,26,-1.48308938322803,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,126720,191800,65080,False,126720
27,27,0.39304797770948335,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,126720,191800,65080,False,126720
28,28,-1.7748605518920306,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,126720,191800,65080,False,126720
29,29,0.1291333423735488,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,126720,191800,65080,False,126720
30,30,-2.6537863254490865,0.0015625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,136720,191800,55080,False,136720
31,31,0.4628138477524386,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,136720,191800,55080,False,136720
32,32,-2.5878003259547424,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,136720,191800,55080,False,136720
33,33,0.049461809148562755,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,136720,191800,55080,False,136720
34,34,0.6436458879575983,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,136720,191800,55080,False,136720
35,35,-1.064845145964079,0.00078125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,146720,191800,45080,False,146720
36,36,0.7983517080583433,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,146720,191800,45080,False,146720
37,37,-2.2401831749542804,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,146720,191800,45080,False,146720
38,38,-0.04892547231764079,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,146720,191800,45080,False,146720
39,39,0.5928484916333733,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,146720,191800,45080,False,146720
40,40,-0.7492827227591984,0.000390625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,156720,191800,35080,False,156720
41,41,0.8795835212748001,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,156720,191800,35080,False,156720
42,42,-0.4384112266416552,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,156720,191800,35080,False,156720
43,43,0.4498678360007068,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,156720,191800,35080,False,156720
44,44,-0.9820210170319448,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,156720,191800,35080,False,156720
